group,crop,annotator,organelle,mean,median,std
group1,01,e1,mito-mem,31.266155732032125,32.2490309931942,8.370111604116415
group1,01,e1,mito-lumen,37.45176880957369,34.40930106817051,22.66441778174219
group1,01,e1,mito,47.19656818193491,44.181444068749045,13.728945766080123
group1,01,gt,mito-mem,28.653746391164987,28.0,9.455246473614576
group1,01,gt,mito-lumen,47.38919723981168,45.60701700396552,25.749187963224962
group1,01,gt,mito,nan,nan,nan
group1,01,a2,mito-mem,34.73502693223352,34.17601498127012,6.865419153159215
group1,01,a2,mito-lumen,48.46815057351209,49.47726750741192,19.980928196815352
group1,01,a2,mito,nan,nan,nan
group1,01,g1,mito-mem,34.01030246277149,34.87119154832539,8.888737453025874
group1,01,g1,mito-lumen,42.802524387546704,41.182520563948,22.265232138389695
group1,01,g1,mito,82.35166057981088,75.25955088890711,42.00949677114682
group1,01,i1,mito-mem,48.27578695305391,48.98979485566356,11.331853269748406
group1,01,i1,mito-lumen,40.250032207053565,38.57460304397182,17.42045835895121
group1,01,i1,mito,nan,nan,nan
group1,01,a1,mito-mem,39.42938905801592,38.57460304397182,9.030881282625861
group1,01,a1,mito-lumen,50.37331159609067,50.91168824543142,19.986895795672496
group1,01,a1,mito,nan,nan,nan
group1,01,d1,mito-mem,33.41678697405755,33.94112549695428,7.653854611156548
group1,01,d1,mito-lumen,40.825395656903126,36.4417343165772,22.3363150009262
group1,01,d1,mito,nan,nan,nan
group1,01,f1,mito-mem,37.409504147021714,36.87817782917155,9.185730876122253
group1,01,f1,mito-lumen,42.018341154971424,41.182520563948,21.223580948088944
group1,01,f1,mito,101.47334102774221,96.4157663455516,39.572300908106
group1,01,b2,mito-mem,37.94203884110408,37.73592452822641,7.187903086579172
group1,01,b2,mito-lumen,45.2642028107629,44.0,20.142554835838432
group1,01,b2,mito,143.70738161744887,141.61771772193933,13.065488401718673
group1,01,c1,mito-mem,30.664107157197716,32.0,7.793794268043321
group1,01,c1,mito-lumen,46.37535707310215,45.254833995939045,22.75355183336032
group1,01,c1,mito,62.205511719071566,50.75431016179808,45.68975225041851
group1,01,b1,mito-mem,37.1570505639756,37.73592452822641,8.529548360740975
group1,01,b1,mito-lumen,44.327777977829626,44.0,20.342608940760787
group1,01,b1,mito,77.82637505404881,69.85699678629192,42.912341622985736
group1,02,e1,mito-mem,29.340555713024955,30.199337741083,7.432877946445927
group1,02,e1,mito-lumen,28.068412851904444,21.540659228538015,19.257615165107463
group1,02,e1,mito,54.290628093046436,51.536394906900505,26.358801848471195
group1,02,gt,mito-mem,20.644105041166586,20.0,4.159929218047229
group1,02,gt,mito-lumen,38.71169389166752,38.781438859330635,18.735966770592192
group1,02,gt,mito,14.694417324475861,14.694417324475861,0.2722122226199044
group1,02,a2,mito-mem,36.39863882551422,36.0,7.6666293855831755
group1,02,a2,mito-lumen,40.82343253764716,40.98780306383839,17.817150790999495
group1,02,a2,mito,11.322128165180777,11.313708498984761,5.04077512008026
group1,02,i1,mito-mem,37.093101634577636,35.09985754956849,13.686793129445482
group1,02,i1,mito-lumen,19.00251150331562,18.76166303929372,8.208550720167953
group1,02,i1,mito,nan,nan,nan
group1,02,a1,mito-mem,32.21763710618145,30.72458299147443,8.22643817123873
group1,02,a1,mito-lumen,44.526380704049714,44.0,17.597439523233707
group1,02,a1,mito,nan,nan,nan
group1,02,d1,mito-mem,32.643154382760784,32.49615361854384,7.891964961058203
group1,02,d1,mito-lumen,27.028328061168754,25.612496949731394,13.920764348106285
group1,02,d1,mito,62.17565277371248,54.405882034941776,32.760018294940856
group1,02,g2,mito-mem,30.625769800751257,30.72458299147443,6.623006936159007
group1,02,g2,mito-lumen,33.302072182055554,32.0,15.946092549427116
group1,02,g2,mito,38.308847012947204,25.455359115539217,35.46054133847786
group1,02,f1,mito-mem,35.23941334359614,34.17601498127012,9.600605430856145
group1,02,f1,mito-lumen,34.96334733540483,33.94112549695428,12.689417719948155
group1,02,f1,mito,nan,nan,nan
group1,02,b2,mito-mem,30.4588856645414,28.844410203711913,8.416137180185636
group1,02,b2,mito-lumen,38.43216206869062,39.59797974644666,14.577737649285162
group1,02,b2,mito,11.121034419643038,11.313708498984761,2.5317089008916387
group1,02,c1,mito-mem,32.45722167410933,32.49615361854384,8.838144391030564
group1,02,c1,mito-lumen,29.135806973627265,29.120439557122072,11.65410653023978
group1,02,c1,mito,50.448699422535405,48.49742261192856,14.052038998700622
group1,02,b1,mito-mem,42.323350556456795,40.19950248448356,11.691943003492062
group1,02,b1,mito-lumen,46.58898065645648,44.0,15.656125456588327
group1,02,b1,mito,74.62447862827106,72.608518543604,9.272426172967581
group1,03,gt,mito-mem,28.688656250154473,28.284271247461902,5.665434916686844
group1,03,gt,mito-lumen,30.49767946146999,29.120439557122072,13.290146693878357
group1,03,gt,mito,9.797958971132712,9.797958971132712,0.0
group1,03,a2,mito-mem,33.97754066510598,32.984845004941285,7.587885419909371
group1,03,a2,mito-lumen,26.14932899062647,23.323807579381203,11.540026873805209
group1,03,a2,mito,nan,nan,nan
group1,03,predictions,mito-mem,18.56844236872796,18.76166303929372,6.268477592097833
group1,03,predictions,mito-lumen,41.25593853188691,32.0,37.07964388022957
group1,03,predictions,mito,50.66080164337144,37.73592452822641,43.369360242772544
group1,03,a1,mito-mem,32.58675862808869,31.240998703626616,8.00567552690645
group1,03,a1,mito-lumen,23.240949955890937,21.540659228538015,11.050113144112434
group1,03,a1,mito,nan,nan,nan
group1,03,refinements,mito-mem,18.022157640350144,18.33030277982336,5.981764783284204
group1,03,refinements,mito-lumen,40.91642730464462,28.844410203711913,36.9825651314126
group1,03,refinements,mito,77.20517373662437,68.0,47.842164316178895
group1,03,b2,mito-mem,49.22646399695444,47.15930449020638,16.819520328038504
group1,03,b2,mito-lumen,34.53119667242381,31.496031496047245,12.722218126305235
group1,03,b2,mito,14.155762820615369,14.422205101855956,4.525522991647146
group1,03,c1,mito-mem,42.39997377072319,41.182520563948,11.598567314969198
group1,03,c1,mito-lumen,33.069933764549454,34.40930106817051,11.986523947859077
group1,03,c1,mito,70.00725591222833,70.65408693062278,23.643954929944268
group1,03,b1,mito-mem,43.03267022017535,41.7612260356422,15.14624597323394
group1,03,b1,mito-lumen,37.41171936994218,36.87817782917155,12.455447175831276
group1,03,b1,mito,38.935024174848216,35.09985754956849,21.318522232227423
group1,04,gt,mito-mem,22.475797300267065,20.784609690826528,8.70140542392951
group1,04,gt,mito-lumen,31.856168773220062,31.496031496047245,13.458517771035044
group1,04,gt,mito,14.424159525301304,14.966629547095765,5.32024366971762
group1,04,a2,mito-mem,25.448826532442634,24.657656011875904,7.191086333337927
group1,04,a2,mito-lumen,30.180622152346967,28.5657137141714,14.450583163029936
group1,04,a2,mito,15.352334964428143,14.966629547095765,4.4271806815462025
group1,04,a1,mito-mem,23.075084917601238,22.627416997969522,5.705729978460026
group1,04,a1,mito-lumen,29.824915316597714,28.0,15.022820178175259
group1,04,a1,mito,14.022850553220135,14.422205101855956,4.4208589843251875
group1,04,b2,mito-mem,27.315393584005196,28.0,8.96726112973184
group1,04,b2,mito-lumen,26.176750363271086,24.0,14.401213880098844
group1,04,b2,mito,31.84118096471958,36.22154055254967,9.81251936229398
group1,04,c1,mito-mem,21.091540990499496,20.396078054371138,5.942202614723176
group1,04,c1,mito-lumen,28.978604141602624,28.0,14.284167287917356
group1,04,c1,mito,9.87364614130136,8.94427190999916,3.7017605363237562
group1,04,b1,mito-mem,29.883899782016933,30.72458299147443,9.520870006884476
group1,04,b1,mito-lumen,32.47104702290299,32.0,14.153887610989843
group1,04,b1,mito,15.567874054189254,14.966629547095765,3.999279761328468
group1,05,gt,mito-mem,28.06893627960669,28.0,7.364426505921687
group1,05,gt,mito-lumen,43.68383496457329,38.781438859330635,24.00880192628771
group1,05,gt,mito,nan,nan,nan
group1,05,a2,mito-mem,33.175771386491135,32.2490309931942,5.840590067049028
group1,05,a2,mito-lumen,33.88367583164152,28.0,20.013402619200203
group1,05,a2,mito,27.76419671586247,26.832815729997478,16.761230694883405
group1,05,a1,mito-mem,28.99985363213779,29.93325909419153,8.617917954446371
group1,05,a1,mito-lumen,39.32197839638409,32.7414110874898,19.79067142469636
group1,05,a1,mito,60.99279482412605,51.38093031466052,50.96106855766616
group1,05,b2,mito-mem,28.60154690210579,28.844410203711913,4.944433779358936
group1,05,b2,mito-lumen,39.89335376105878,34.17601498127012,21.70630890046906
group1,05,b2,mito,82.10437887373318,77.97428725974984,35.05800036487461
group1,05,c1,mito-mem,24.922898875329146,23.323807579381203,7.165880076555575
group1,05,c1,mito-lumen,42.523578536184196,36.22154055254967,22.63166871627572
group1,05,c1,mito,127.73130346913996,134.16407864998737,51.16836283010873
group1,05,b1,mito-mem,28.68082717414963,28.0,6.360610755333825
group1,05,b1,mito-lumen,41.33016382937426,35.09985754956849,20.55381234908877
group1,05,b1,mito,181.92509806942914,191.2066944434739,38.97489546121178
group1,06,gt,mito-mem,32.47874573730568,32.49615361854384,11.618216802218287
group1,06,gt,mito-lumen,14.04366409539838,12.0,8.448242315394474
group1,06,gt,mito-ribo,31.70878724933999,32.2490309931942,1.90249253421931
group1,06,gt,mito,10.775881417352148,8.94427190999916,8.952712235456579
group1,06,a2,mito-mem,35.58611967948584,35.09985754956849,5.744448152369313
group1,06,a2,mito-lumen,16.061165976503993,14.422205101855956,8.414210312910404
group1,06,a2,mito-ribo,26.468590061731568,26.5329983228432,3.0995626354538004
group1,06,a2,mito,12.314241203459261,12.110082036494333,2.521797688758193
group1,06,a1,mito-mem,29.65099656758695,29.393876913398138,5.501922616638448
group1,06,a1,mito-lumen,21.128290659695008,20.0,9.422723795063051
group1,06,a1,mito-ribo,30.507484415283123,30.72458299147443,1.4887819095939294
group1,06,a1,mito,11.679752137143156,11.313708498984761,2.704108646896779
group1,06,b2,mito-mem,27.921363415448628,28.0,7.232857438995508
group1,06,b2,mito-lumen,21.576950854383924,20.0,9.94754982874563
group1,06,b2,mito-ribo,28.41357945803386,30.58712889890907,7.685603579550281
group1,06,b2,mito,14.966629547095765,14.966629547095765,0.0
group1,06,c1,mito-mem,30.566211590262657,30.463092423455635,7.760663191972112
group1,06,c1,mito-lumen,17.789241393784508,14.966629547095765,9.354107306996307
group1,06,c1,mito-ribo,18.858004342978923,16.73149262547389,10.380765269709325
group1,06,c1,mito,21.36638155998388,23.323807579381203,3.1850283671966926
group1,06,b1,mito-mem,34.51823731951631,34.17601498127012,7.492062952393672
group1,06,b1,mito-lumen,22.546515487990636,20.396078054371138,9.501142834418193
group1,06,b1,mito-ribo,22.99955611717579,24.295373767941754,5.360476110120014
group1,06,b1,mito,12.836308563365344,14.422205101855956,2.1542857684058205
group1,07,gt,mito-mem,27.61089955925665,25.612496949731394,11.053904108473654
group1,07,gt,mito-lumen,21.711155925815074,21.540659228538015,7.7618319507727485
group1,07,gt,mito,nan,nan,nan
group1,07,a2,mito-mem,41.14412255506924,39.59797974644666,15.689919565711227
group1,07,a2,mito-lumen,18.331275972914582,18.76166303929372,6.396244719356354
group1,07,a2,mito,nan,nan,nan
group1,07,a1,mito-mem,35.7439879721557,34.40930106817051,14.16981654368789
group1,07,a1,mito-lumen,19.758728992571367,20.0,6.4456254281083245
group1,07,a1,mito,nan,nan,nan
group1,07,b2,mito-mem,34.277040102283806,32.2490309931942,14.097738231709284
group1,07,b2,mito-lumen,21.181812962346566,21.540659228538015,6.651334126748692
group1,07,b2,mito,21.086756469846083,20.396078054371138,2.7771096386424405
group1,07,c1,mito-mem,24.785252867844104,23.323807579381203,10.098325193996304
group1,07,c1,mito-lumen,19.0953735187327,18.76166303929372,6.552513995663441
group1,07,c1,mito,127.20964199630701,122.7354836136031,70.97086427027926
group1,07,b1,mito-mem,29.99295507858813,25.612496949731394,13.909868582080806
group1,07,b1,mito-lumen,19.532407079526187,19.595917942265423,5.686531813608185
group1,07,b1,mito,106.45441726740593,102.52804494381037,54.32567310118585
group1,08,gt,mito-mem,38.6883313195831,36.66060555964672,14.73412589821678
group1,08,gt,mito-lumen,64.87563326668099,58.787753826796276,29.911486972284024
group1,08,gt,mito,146.0742060474306,146.20533505997653,63.52551365061772
group1,08,a2,mito-mem,44.13018863391838,43.08131845707603,7.988489373264478
group1,08,a2,mito-lumen,47.4479585109752,43.08131845707603,25.364063543171945
group1,08,a2,mito,nan,nan,nan
group1,08,g8,mito-mem,33.98884301771268,33.94112549695428,6.796810387117405
group1,08,g8,mito-lumen,49.51936775993686,45.95650117230423,25.87950777208591
group1,08,g8,mito,nan,nan,nan
group1,08,i1,mito-mem,38.26551736379262,40.0,8.549213428853703
group1,08,i1,mito-lumen,62.213155036334285,57.688820407423826,30.145682611460824
group1,08,i1,mito,nan,nan,nan
group1,08,a1,mito-mem,41.054562482818994,40.0,9.475741615422
group1,08,a1,mito-lumen,52.62446241102504,48.0,26.458286415308763
group1,08,a1,mito,nan,nan,nan
group1,08,d1,mito-mem,34.291660513696996,35.77708763999664,8.764055828291017
group1,08,d1,mito-lumen,65.46480752320089,60.92618484691127,28.384641072721934
group1,08,d1,mito,nan,nan,nan
group1,08,f1,mito-mem,30.272443772446945,29.93325909419153,6.4330392913635785
group1,08,f1,mito-lumen,55.40322048777955,50.59644256269407,26.391443906747575
group1,08,f1,mito,nan,nan,nan
group1,08,b2,mito-mem,35.58066606426312,35.77708763999664,8.732578751643537
group1,08,b2,mito-lumen,60.69046102916438,56.0,26.990505434831675
group1,08,b2,mito,20.638127074451113,19.595917942265423,7.87830634456467
group1,08,c1,mito-mem,30.04078936276023,32.0,5.788186659581239
group1,08,c1,mito-lumen,60.83800935619113,56.0,27.718239772961738
group1,08,c1,mito,nan,nan,nan
group1,08,b1,mito-mem,38.989881014790335,40.0,8.348407442475429
group1,08,b1,mito-lumen,58.28993664547518,53.665631459994955,27.987678585995706
group1,08,b1,mito,nan,nan,nan
group1,09,gt,mito-mem,39.21977274528728,40.0,9.001015863085419
group1,09,gt,mito-lumen,50.022735869286144,48.662100242385755,28.712232509346386
group1,09,gt,mito-ribo,10.388905057061258,11.313708498984761,2.0175856153747307
group1,09,gt,mito,18.55855924499787,13.856406460551018,9.926089218365743
group1,09,a2,mito-mem,42.256449050571106,40.792156108742276,8.209831796521444
group1,09,a2,mito-lumen,50.88146578708579,49.31531202375181,27.4756560804254
group1,09,a2,mito-ribo,37.48105433475808,36.66060555964672,3.9963190506905524
group1,09,a2,mito,33.829455807442514,35.77708763999664,5.192481022231435
group1,09,predictions,mito-mem,31.278441749933616,32.0,6.828873001249995
group1,09,predictions,mito-lumen,53.7072778643081,51.22499389946279,33.13874102596862
group1,09,predictions,mito-ribo,nan,nan,nan
group1,09,predictions,mito,18.747764494130664,17.88854381999832,9.781290525968869
group1,09,a1,mito-mem,42.768169253183245,41.569219381653056,7.666230022365203
group1,09,a1,mito-lumen,49.478508068388074,50.59644256269407,26.28778539641565
group1,09,a1,mito-ribo,34.330302779823356,34.330302779823356,2.3303027798233593
group1,09,a1,mito,34.581849981687405,32.984845004941285,13.060709717720284
group1,09,refinements,mito-mem,36.50475933839957,39.191835884530846,9.484425112904114
group1,09,refinements,mito-lumen,26.94016538857641,16.0,23.16108929795898
group1,09,refinements,mito-ribo,nan,nan,nan
group1,09,refinements,mito,29.94072816789556,24.0,17.79392410322379
group1,09,b2,mito-mem,37.52631937870513,37.52332607858744,5.290905688192177
group1,09,b2,mito-lumen,49.72630835662136,46.647615158762406,26.528763436697737
group1,09,b2,mito-ribo,24.54891495038661,32.984845004941285,11.365599927641597
group1,09,b2,mito,31.475350993143568,29.93325909419153,9.652629051214594
group1,09,c1,mito-mem,30.290472767436015,29.93325909419153,5.007791845670373
group1,09,c1,mito-lumen,53.460150753138905,51.84592558726288,27.289504983946156
group1,09,c1,mito-ribo,18.614472094544052,19.595917942265423,7.498875646289506
group1,09,c1,mito,122.12579439002046,141.53444810363305,51.367535252723364
group1,09,b1,mito-mem,32.5194041669173,32.984845004941285,6.398420420823841
group1,09,b1,mito-lumen,57.518829112447094,57.1314274283428,29.691129946821544
group1,09,b1,mito-ribo,28.137366946662073,29.93325909419153,4.353762507941285
group1,09,b1,mito,38.969632300418716,36.66060555964672,8.719772074821028
group1,10,e1,mito-mem,26.618782775921016,26.5329983228432,5.674210498581955
group1,10,e1,mito-lumen,59.06093583533012,56.568542494923804,26.644357907901785
group1,10,e1,mito,140.1096825590932,123.28821175552866,85.97305548996883
group1,10,gt,mito-mem,23.786199088507182,24.0,8.731275426507013
group1,10,gt,mito-lumen,68.74796892215879,64.4980619863884,32.70705741932801
group1,10,gt,mito,nan,nan,nan
group1,10,a2,mito-mem,42.44219097159647,41.569219381653056,5.6585668442683605
group1,10,a2,mito-lumen,50.698989459473054,48.0,26.565720089344715
group1,10,a2,mito,nan,nan,nan
group1,10,i1,mito-mem,29.145922169181627,28.844410203711913,5.162648458541762
group1,10,i1,mito-lumen,63.566056066189816,60.92618484691127,26.32494271673398
group1,10,i1,mito,9.65685424949238,9.65685424949238,1.6568542494923806
group1,10,a1,mito-mem,38.61053544567225,40.0,6.405462093100065
group1,10,a1,mito-lumen,52.78207133514534,49.31531202375181,26.367622730059868
group1,10,a1,mito,nan,nan,nan
group1,10,f1,mito-mem,32.97596641382839,32.984845004941285,7.258400961730482
group1,10,f1,mito-lumen,53.277440346397704,49.31531202375181,25.62534856845186
group1,10,f1,mito,140.15890225749376,126.49110640673517,73.32444188892994
group1,10,b2,mito-mem,30.07621844608008,29.93325909419153,6.696629260318824
group1,10,b2,mito-lumen,63.42896114680949,60.92618484691127,27.37010415557529
group1,10,b2,mito,nan,nan,nan
group1,10,c1,mito-mem,29.451590315359716,29.93325909419153,3.998057395947482
group1,10,c1,mito-lumen,61.19132741934165,57.1314274283428,26.119739479993765
group1,10,c1,mito,nan,nan,nan
group1,10,b1,mito-mem,29.724185040024654,29.93325909419153,5.202216901706188
group1,10,b1,mito-lumen,61.06063359007323,58.240879114244144,26.941059047868517
group1,10,b1,mito,nan,nan,nan
group2,01,e1,er-mem,9.145269681584496,8.94427190999916,1.79048781942505
group2,01,e1,er-lum,13.491351853255185,12.649110640673518,4.074796109931233
group2,01,e1,eres-mem,14.151575191554697,13.856406460551018,3.0638509156588802
group2,01,e1,eres-lum,23.08372573412105,24.0,10.046108450439498
group2,01,e1,er,29.64556717168263,28.844410203711913,7.744905192529704
group2,01,e1,eres,40.311966479235295,51.22499389946279,22.655954044179143
group2,01,gt,er-mem,7.216021872266429,8.0,1.1624572018485375
group2,01,gt,er-lum,16.205011144756817,16.492422502470642,4.236918140927884
